Slug,Base,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6
pytest,2023-02,14,14,15,14,14,14,13,14,13,13,15,11,11
basescript,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
pixi-viewport,2023-04,0,0,0,0,0,0,1,0,0,0,0,0,0
gramaddict,2023-02,5,4,3,2,2,1,1,1,1,1,1,2,4
radareorg,2023-02,2,2,2,2,2,2,3,2,2,2,2,2,2
mcbedrock,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
webdriverio,2023-02,9,11,9,10,9,9,8,9,11,10,10,10,10
glpi-project,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
creevey,2023-02,1,1,1,1,1,1,1,1,1,0,0,0,0
dlang,2023-02,12,10,12,13,11,11,13,12,12,12,14,11,10
weblate,2023-02,2,3,2,2,2,1,1,1,1,2,1,4,3
the-dead-bunny-collective,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
zigtools,2023-02,0,1,0,1,5,3,3,3,5,3,2,2,3
gonzo-engineering,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
openbeta,2023-02,5,5,5,4,6,5,5,7,4,5,8,7,7
mingyaulee-gh,2023-10,0,0,0,0,0,0,1,0,0,0,0,0,0
sous-chefs,2023-02,9,6,6,5,4,4,5,5,5,5,5,5,5
phalcon,2023-02,13,11,10,10,12,12,11,11,13,12,11,12,12
odiff,2023-03,0,0,0,0,0,0,1,0,0,0,0,0,0
lesspass,2023-02,1,1,1,0,1,0,1,1,2,1,1,1,1
chucker,2023-03,1,1,1,1,1,0,1,2,1,0,1,2,1
orthanc,2023-02,11,11,11,11,11,13,13,12,13,12,16,12,15
michijs,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
pika-backup,2023-02,0,0,0,0,0,1,7,2,7,6,4,4,4
evershopcommerce,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
keyviz,2023-03,0,0,0,0,0,0,1,0,0,0,0,0,1
world-class,2023-03,1,1,1,1,1,0,1,2,1,0,1,2,1
nonebot,2023-02,1,2,1,1,1,1,1,1,1,3,1,1,1
freesk8-os,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
ueransim,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
typeddjangoorg,2023-03,0,0,0,0,1,0,1,1,1,1,1,1,1
dyne,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
veniqa,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
devhub,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
code-surfer,2023-04,1,1,1,1,0,0,1,0,1,1,1,1,1
nestia,2023-02,0,0,0,0,0,0,3,1,1,4,4,3,2
ant-design-landing,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
twohoursonelife,2023-02,12,15,16,14,14,19,21,19,25,27,27,24,28
pts,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
mikado,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
ngx-ui-scroll,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
localstack,2023-02,11,12,11,11,10,12,11,11,10,10,9,9,9
saasfly,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
decap,2024-02,0,0,0,0,0,0,1,1,0,0,2,1,1
kaetram,2023-10,0,0,0,0,0,0,1,0,0,0,0,0,0
whisparr,2023-09,0,0,0,0,0,0,7,2,2,4,3,4,6
abap-observability-tools,2023-02,1,1,1,1,1,1,1,1,0,0,0,0,0
cassowary,2023-02,1,1,1,1,1,2,1,2,1,2,2,1,1
ugit,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
levilamina,2023-09,0,0,0,0,0,0,2,0,0,0,3,1,1
smartcloudgg,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
awesome-image-registration,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
tinyfilemanager,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
color-picker,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
book-project,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
redux-saga,2023-02,16,16,17,17,17,16,15,16,15,15,14,14,12
qldependency,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
clap,2023-02,7,4,7,6,4,5,4,6,5,6,8,8,7
flybyw,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
design-tokens,2023-02,3,3,3,3,4,3,3,3,3,4,3,3,3
cspell,2023-02,0,0,0,0,0,0,2,1,1,1,1,1,0
orbitdb,2023-02,9,9,9,9,8,5,6,5,6,7,6,6,3
mapstruct,2023-09,0,0,0,0,0,0,2,0,2,2,2,1,1
flatpak,2023-02,50,49,51,49,47,50,45,46,44,38,39,38,38
centrifugal,2024-01,0,0,0,0,0,0,1,0,0,1,0,0,0
idyll,2023-02,1,1,1,1,1,1,1,1,1,1,1,1,1
dts-bundle-generator,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
cryptpad,2023-02,88,93,83,82,95,90,85,97,96,95,99,91,98
serverest,2023-02,18,18,18,16,16,15,15,14,12,12,13,12,14
schrodinger-hat,2023-02,0,0,0,9,0,9,2,13,2,2,0,0,0
devstaff,2023-02,0,0,0,2,0,0,6,2,0,0,0,0,0
openprivacytech,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
kinsondigital,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
compodoc,2023-02,6,7,3,5,3,3,3,3,3,3,3,3,2
rollup-plugin-styles,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
substitute-js,2024-02,0,0,0,0,0,0,1,0,0,0,0,0,0
jreleaser,2023-02,2,2,2,2,2,2,2,2,2,2,2,2,2
auto_dl,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
anonymousplanetorg,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
zxingnet,2024-02,0,0,0,0,0,0,1,0,0,0,0,0,0
wildgums-oss,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
emojionearea,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
datarhei,2023-04,0,0,0,0,0,0,2,0,0,0,0,0,0
fody,2023-02,61,62,61,61,63,62,62,63,63,65,61,60,59
appium-device-farm,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
ipfs-search,2023-02,1,1,1,1,2,1,1,1,1,3,4,4,6
thorium-sim,2023-02,2,2,2,2,1,1,1,1,2,2,2,2,1
ngx-cookie-service,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
mypy_boto3_builder,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
opensourcedesign,2023-02,24,21,20,17,20,19,19,20,20,19,19,18,15
live-captioning-initiative,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
developersharif,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
photoeditor,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
flexsearch,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
nvim-spotify,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
rustmagazine,2023-10,0,0,0,0,0,0,2,2,2,2,1,1,1
kataw,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
y-collective,2023-02,6,6,6,7,4,3,5,3,6,3,6,8,6
react-three-fiber,2023-02,13,15,15,16,15,13,12,13,16,13,13,11,10
openstitching,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
mellium,2023-08,0,0,0,0,0,0,1,0,1,1,1,1,1
oppr,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
webster,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
codeeditapp,2023-02,1,2,3,2,2,4,3,3,3,2,2,3,3
libreops,2023-02,12,12,11,29,18,18,18,19,19,20,16,16,13
webpack-merge,2023-06,0,0,0,0,0,0,1,0,0,0,0,0,0
attendize,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
visjs,2023-02,6,6,6,6,6,3,3,3,3,4,4,3,3
litiengine,2023-02,4,4,7,6,7,9,5,6,6,5,5,3,4
yuns,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
robostack,2023-04,0,0,0,0,0,0,1,1,0,1,1,1,0
open-sustainable-technology,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
macports,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
offline-plugin,2023-02,1,1,1,1,1,1,1,0,0,0,0,0,0
hydephp,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
nosqlclient,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
openipc,2023-02,31,27,26,26,31,25,31,26,27,22,21,23,19
ktx,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
labelmake,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
debut-js,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
gdm-settings,2023-08,0,0,0,0,0,0,2,0,2,1,1,4,3
ngrx,2023-02,15,14,17,15,15,13,14,14,13,13,13,14,14
mochajs,2023-02,195,189,198,196,199,190,181,193,175,179,182,188,181
11ty,2023-02,183,174,178,181,181,189,173,178,177,177,183,174,183
ghost,2023-02,4,4,4,3,2,3,2,2,3,5,4,5,4
svgo,2023-02,2,2,3,2,3,2,2,2,2,3,5,3,4
plotsjl,2023-06,0,0,0,0,0,0,3,0,0,0,0,0,1
strapi,2023-02,6,6,4,5,5,4,6,4,4,4,4,5,4
z-wave-js,2023-04,0,0,0,1,0,0,2,1,0,0,5,0,2
fontisto,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
accounts-js,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
dearpygui,2023-02,2,3,4,3,4,4,4,4,4,4,4,4,4
comunica-association,2023-02,2,1,1,1,1,1,1,1,1,1,1,1,2
nodejs-mobile,2023-09,0,0,0,0,0,0,1,0,1,1,1,1,1
cucumber,2023-02,18,19,21,20,18,16,16,16,14,18,15,17,14
beercss,2023-04,0,0,0,0,0,0,4,3,3,3,3,3,4
urql-graphql,2023-04,0,0,0,0,0,0,2,1,0,0,2,1,0
cljdoc,2023-02,6,6,6,6,6,6,6,6,6,5,4,4,4
php-ext-xlswriter,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
homura,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
univer,2023-12,0,0,0,0,0,0,1,1,1,1,1,1,1
re0-web,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
devshop,2023-02,1,1,1,1,1,1,1,0,0,0,0,0,0
ethical-source,2023-02,6,6,6,5,5,5,5,5,5,6,5,6,6
twilight,2023-02,6,6,6,6,6,6,6,6,6,5,5,3,3
alan-binu007,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
badgen,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
buddies-of-budgie,2023-02,16,17,16,15,13,16,15,14,17,13,15,14,19
openrpc,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
borgbackup,2023-04,1,1,1,0,0,0,1,1,2,1,3,2,3
wangkanai,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
xlayers,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
lycheeorg,2024-02,0,0,0,0,0,0,1,1,1,1,2,1,1
httpreports,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
firestorm,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
polybar,2023-02,4,3,4,4,4,5,3,6,6,6,4,6,7
aria,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
ya-webadb,2023-02,0,1,1,1,1,1,1,2,0,0,0,0,0
warden,2023-02,0,0,0,2,3,1,5,6,6,6,4,6,6
lantern,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
kitspace,2023-02,4,3,3,4,2,1,1,2,1,3,1,1,2
flutter_html,2023-12,0,0,0,0,0,0,1,0,0,0,0,1,0
jamify-cloud,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
material-table-core,2023-02,4,3,2,2,2,2,2,1,1,1,2,2,1
spacedrive,2023-02,5,5,6,5,4,4,4,4,4,3,3,3,3
iotsharp,2023-04,0,0,0,0,0,0,1,0,0,0,0,0,0
git-it-electron,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
selenium-jupiter,2023-02,2,2,2,2,2,1,1,1,0,0,0,0,0
node-db-migrate,2023-02,2,1,2,1,2,2,2,1,1,1,2,1,1
democracyearth,2023-02,2,2,2,2,2,1,1,1,1,1,1,1,1
react-pdf-wojtekmaj,2023-02,3,3,3,3,3,2,2,2,2,3,3,5,3
eslint-plugin-import,2023-02,1,1,1,1,1,1,1,1,1,1,1,1,1
razzle,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
phlask-ecosystem,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
cdnjs,2023-02,3,3,4,3,3,5,3,4,4,3,4,1,2
thpatch,2023-02,10,6,6,5,6,5,3,4,4,5,3,4,4
doocs-leetcode,2024-02,0,0,0,0,0,0,1,0,0,0,0,0,0
jira-plugin,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
openinfolabs,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
nlpodyssey,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
chaibuilder,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
floating-ui,2023-02,25,25,26,26,28,24,26,27,28,25,26,26,24
vitepress-jsdoc,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
discordpy,2023-02,40,9,12,14,13,31,23,32,27,32,35,35,34
medium-posts-api,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
gtk-rs,2023-02,10,8,9,8,9,8,8,9,8,8,8,9,9
dyrectorio-platform,2023-05,0,0,0,0,0,0,1,0,0,0,0,0,0
koa-rest-api-boilerplate,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
learning-rxjs,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
icestack,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
jest-html-reporters,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
delirvfx,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
rsserpent,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
excelize,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
mysigmail,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
goravel,2023-10,0,0,0,0,0,0,1,0,0,0,0,1,0
gomymobi,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
tosdr,2023-02,29,22,20,20,23,22,24,24,21,20,20,19,18
telegraf,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
vite,2023-02,0,0,0,0,0,0,2,5,2,4,4,6,7
spotiflyer,2023-02,3,4,14,13,14,7,8,9,5,7,8,12,3
editorskit,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
qmk-firmware,2023-02,3,1,3,3,6,7,4,6,4,7,5,6,6
midnight-lizard,2023-02,3,1,1,5,2,1,3,3,1,0,0,0,1
public-transport-oss,2023-02,1,1,1,1,1,1,1,1,1,1,1,1,1
vox-pupuli,2023-03,0,0,0,0,0,0,1,2,3,0,2,3,2
robotcode,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
codebuddies,2023-02,2,2,2,2,2,2,2,2,2,2,2,2,2
wponion,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
portmaster,2024-02,0,0,0,0,0,0,12,7,7,12,8,4,7
fluentvalidation,2023-03,0,0,0,1,0,0,1,0,1,0,1,2,1
swarmlet,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
appium-flutter-integration-driver,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
papermc,2023-02,44,43,39,37,42,44,36,64,50,50,57,48,50
kaku,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
atomic-layout,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
emotion,2023-02,9,8,9,9,9,8,8,8,8,8,9,8,8
wpackio,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
gdljs,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
opendevufcg,2023-02,1,1,2,3,2,2,1,2,2,1,1,1,1
safebash,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
vapor,2023-02,22,20,21,20,21,19,19,19,19,19,20,19,18
openelectioncompass,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
nent,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
generator-jhipster,2023-02,181,176,178,190,182,183,167,181,182,175,182,182,176
react-play,2023-03,0,0,0,0,0,0,1,0,0,0,0,0,0
rsshub,2023-02,3,2,3,3,2,2,2,2,1,3,1,5,3
wearedotnet,2023-04,0,0,0,0,0,0,1,1,0,1,2,1,0
vue-a11y,2023-02,1,1,1,1,1,1,1,1,0,0,0,0,0
hyperf,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
opennox,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
pyrevitlabs,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
vscode-kanban,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
tech-interview-handbook,2023-09,0,0,0,0,0,0,1,0,0,0,0,0,1
moonshine,2023-06,0,0,0,0,0,0,1,0,0,0,0,0,0
kivy,2023-02,28,27,26,25,28,25,25,28,27,25,26,27,24
openandroidinstaller,2023-08,0,0,0,0,0,0,1,0,1,0,0,0,1
tailwindcss-classnames,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
ua-parser-js,2023-02,3,4,3,2,3,4,4,3,3,3,2,2,3
earthstar,2023-02,2,2,2,1,1,1,3,2,2,2,1,1,1
discordjs,2023-02,20,14,13,18,19,11,13,8,14,13,8,11,9
formik,2023-02,3,3,3,2,2,2,2,2,2,2,2,2,2
cboard,2023-02,1,1,1,1,1,1,1,1,1,3,3,2,0
nextui,2023-02,1,0,1,0,3,0,2,4,1,2,5,2,3
tuistapp,2023-02,5,4,3,2,2,2,2,2,4,3,2,5,4
commitizen-tools,2023-03,0,0,0,0,0,0,1,2,1,0,1,2,1
css-doodle,2023-02,1,1,1,2,1,3,2,2,2,2,2,2,1
vale,2023-02,1,1,1,1,1,1,2,1,2,3,2,3,2
cheton,2023-08,0,0,0,0,0,0,1,1,0,0,0,1,0
framework7,2023-02,55,48,57,53,55,51,47,56,49,48,55,55,55
openfl,2023-02,2,2,2,2,2,2,2,2,2,2,2,2,2
simple-icons,2023-02,1,1,1,2,2,2,2,2,2,2,2,2,2
resium,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
efqrcode,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
toolsforthought,2023-02,0,0,0,3,0,1,1,1,1,1,1,1,1
consento,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
orchid,2023-02,10,5,5,7,7,6,6,6,6,7,5,6,6
erxes,2023-02,2,2,2,2,2,2,2,2,2,2,2,2,2
jsprimer,2023-08,0,0,0,0,0,0,1,0,1,1,2,2,3
floccus,2023-02,11,10,10,10,11,13,12,16,12,12,11,11,11
the-gita-initiative,2023-02,2,1,1,1,1,2,3,3,4,2,1,2,3
yamada-ui,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
react-calendar,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
reactphp,2023-02,0,0,0,1,1,1,1,2,3,2,1,2,2
rebelsmanager,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
react-starter-kit,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
antdv-pro,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
gitea,2023-02,66,58,63,55,58,50,48,53,50,54,53,54,53
commanded,2023-02,2,2,2,3,2,4,4,3,0,0,0,0,0
graphql-net,2023-02,4,5,4,4,4,4,4,4,4,4,4,4,4
gitpay,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
pizzaql,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
alicebot,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
hackpad,2023-03,1,1,1,1,1,0,1,2,1,0,1,2,1
graphql-faker,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
bttr-go-playground,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
octobox,2023-02,19,12,14,17,13,12,13,14,13,15,11,12,15
nuke,2023-02,3,2,2,2,2,2,3,2,2,2,2,2,3
foretag,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
awesdotio,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
romm,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
atom-material-themes-and-plugins,2023-02,3,3,3,3,2,2,2,2,1,1,2,1,3
ark-server-tools,2023-02,3,2,2,2,2,3,2,2,2,2,2,2,2
rrweb,2023-04,0,0,0,0,0,0,2,2,1,2,3,4,5
krehak,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
powerjob,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
miragexr,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
profitmaker,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
opensourcediversity,2023-02,4,3,3,3,2,2,7,0,0,0,0,0,0
electron-react-boilerplate-594,2023-02,6,6,3,2,2,2,2,2,2,3,1,3,1
measureland,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
mun,2023-05,0,0,0,0,0,0,1,0,0,0,1,0,1
tastyigniter,2023-02,3,2,2,2,2,2,1,2,2,1,1,1,2
semapps,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
rspack,2023-05,0,0,0,0,0,0,1,0,0,0,0,0,0
stepper,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
vscode-conventional-commits,2023-03,0,1,0,0,0,0,1,0,1,0,0,0,1
anonaddy,2023-02,0,0,0,0,0,0,1,0,0,0,0,0,0
universaldatatool,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
sqlitebiter,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
reactfigma,2023-02,1,1,1,1,1,1,1,1,1,1,1,1,1
opensourcestories,2024-01,0,0,0,0,0,0,1,1,1,1,1,1,1
portable-ascii,2023-12,0,0,0,0,0,0,1,0,0,0,0,0,0
capawesome,2023-02,1,3,3,3,6,3,4,4,5,5,3,4,4
